250  0.061005   0.023371
250  0.690167   -0.042482
250  1.015518   0.510660
250  1.661955   0.994130
250  2.231793   0.877691
250  2.911481   0.091581
250  2.945011   1.285088
250  2.970841   1.689556
250  2.995573   1.583749
250  3.033232   0.671821
250  2.577109   1.529194
250  1.818138   2.156779
250  1.115772   1.998102
250  0.253066   0.894937
250  -0.237543   1.092559
250  -1.880964   0.911695
250  -1.880964   0.911695
251  0.000000   0.000000
251  1.442228   0.887673
251  2.730370   0.753327
251  3.713337   -0.056714
251  4.085878   1.718488
251  4.314010   2.219571
251  4.403723   2.186180
251  4.474967   1.976662
251  4.270316   2.598334
251  4.031968   2.932073
251  3.688437   2.850564
251  3.092956   1.734182
251  1.467355   2.597200
251  -0.592137   2.411928
251  -2.038827   1.383604
252  0.000000   0.000000
252  0.019774   -0.002139
252  0.215041   0.284587
252  1.611004   1.171080
252  3.106628   0.874502
252  4.726440   -0.796553
252  5.012238   1.721466
252  5.234950   2.570073
252  5.405674   2.366943
252  5.581245   1.280165
252  5.062487   2.422752
252  4.729127   2.740292
252  4.496279   2.671033
252  4.064799   2.003348
252  3.284425   2.333725
252  1.656463   2.118513
252  1.539981   2.038402
253  0.002945   0.000111
253  1.304485   1.135818
253  2.460257   1.214678
253  3.758014   0.259369
253  3.758017   0.259363
253  3.837194   0.938012
253  4.076233   2.004143
253  4.284539   2.076790
253  4.534055   1.137977
253  4.768408   -0.707290
253  4.757878   -0.678280
253  3.930520   0.507738
253  3.288311   0.579725
253  2.652209   -0.189523
253  2.342599   -0.973060
253  1.599488   -0.514179
253  0.112745   -0.442390
253  -1.154443   -1.102520
254  0.000000   0.000000
254  0.025865   -0.002466
254  0.155571   0.190514
254  1.440983   1.034531
254  3.060181   0.751803
254  5.278003   -1.478951
254  5.540354   0.833755
254  5.796653   1.830855
254  6.041368   1.577686
254  6.336869   -0.183345
254  5.304134   2.136157
254  4.192164   3.238339
254  3.312578   3.006494
254  2.228005   1.359715
254  0.183945   2.258280
254  -2.603936   1.932377
254  -2.887090   1.741701
255  0.140402   0.017111
255  0.140402   0.017111
255  1.664648   1.656229
255  2.619460   1.871489
255  3.059982   1.596397
255  3.177737   1.422782
255  3.177742   1.422847
255  3.264228   2.042527
255  3.315990   2.120281
255  3.373934   1.879187
255  3.471066   0.924986
255  3.118581   1.466615
255  2.675329   1.609407
255  2.031350   1.034777
255  1.324371   -0.454667
255  1.307124   -0.442700
255  -0.499247   -0.179921
255  -1.974435   -0.774346
256  0.035014   0.007490
256  0.053878   0.002772
256  0.684757   0.800550
256  1.560670   1.150075
256  2.593847   0.668129
256  3.445713   -0.466538
256  3.614627   1.121674
256  3.727812   1.457501
256  3.808527   1.177547
256  3.888181   0.388658
256  3.305317   1.396923
256  2.954634   1.588350
256  2.420682   1.247630
256  1.289712   -0.813091
256  -0.001056   -0.490474
256  -1.694190   -0.985169
257  1.485088   1.259220
257  3.846934   1.727158
257  6.227437   0.651978
257  6.887800   2.250789
257  7.321124   2.495929
257  7.777606   1.907218
257  7.153782   3.672903
257  6.680149   3.986146
257  6.253625   3.343077
257  4.556512   4.858840
257  2.740490   5.237831
257  1.339501   4.571303
258  1.586353   0.822635
258  3.454188   0.561475
258  5.289606   -0.903573
258  5.769714   0.750555
258  6.344484   1.623065
258  6.974012   1.365401
258  7.808218   -0.583811
258  7.230029   1.564386
258  6.727714   2.386679
258  6.316396   2.205132
258  5.788856   0.875854
258  5.788856   0.875854
258  3.800524   1.933198
258  1.651867   1.625123
258  -0.238600   0.077712
259  0.110578   0.112879
259  1.516058   0.624102
259  2.586086   0.310231
259  2.870467   0.039957
259  3.379832   1.556166
259  3.783356   1.984168
259  4.162891   1.659532
259  4.600219   0.447537
259  4.235624   1.632326
259  3.999900   1.905274
259  3.824318   1.741319
259  3.580403   1.003361
259  3.400072   1.192903
259  2.313482   1.599856
259  1.356914   1.310945
259  0.924862   0.888147
260  0.231729   0.180552
260  1.318412   0.374172
260  2.421572   -0.092248
260  3.039642   1.114637
260  3.449013   1.297434
260  3.893236   0.826734
260  4.434051   -0.560857
260  4.434051   -0.560857
260  4.050646   0.918317
260  3.761219   1.173660
260  3.451961   0.526222
260  3.080088   -1.358905
260  2.408449   -0.707161
260  1.799682   -0.572073
260  1.073571   -0.954422
260  0.990574   -1.060247
261  0.329323   0.098866
261  0.896653   -0.006233
261  1.666176   1.168790
261  2.479467   1.643310
261  3.232461   1.372205
261  4.078566   0.269283
261  4.129923   1.657064
261  4.164136   2.010336
261  4.191010   1.839107
261  4.222487   1.112987
261  3.562979   2.248331
261  3.002139   2.617250
261  2.544345   2.431426
261  2.038733   1.688370
261  1.455423   1.874297
261  0.661467   1.718134
262  0.811557   0.906838
262  2.181791   1.423151
262  3.430918   0.968731
262  4.158754   0.164918
262  4.530222   1.765055
262  4.769990   2.113340
262  4.987962   1.807654
262  5.252102   0.683095
262  4.791290   1.753169
262  4.568682   1.927486
262  4.425675   1.819370
262  4.143161   1.170973
262  4.140645   1.173273
262  3.655710   1.322830
262  2.611932   1.012043
262  2.595659   0.997334
263  1.287936   0.654626
263  3.159250   0.520830
263  4.034810   -0.049397
263  4.460857   1.053724
263  5.135739   1.870012
263  5.716902   1.771131
263  6.339759   0.805821
263  6.165869   1.991681
263  6.043007   2.383085
263  5.952324   2.342447
263  5.844317   1.901562
263  5.844256   1.901652
263  5.031096   2.460691
263  4.261648   2.386279
263  3.231524   1.478837
264  0.660273   0.320577
264  1.375874   0.259273
264  1.764376   0.004082
264  1.959985   0.486120
264  2.261407   0.827409
264  2.722552   0.735280
264  3.504790   -0.462970
264  3.260012   1.353693
264  2.991945   2.267801
264  2.753921   2.124587
264  2.504174   0.972417
264  2.496249   0.984152
264  0.964594   2.026306
264  -0.300081   1.874475
264  -1.560952   0.713816
265  0.551340   0.244411
265  1.467938   0.143390
265  1.567403   0.077372
265  1.779189   0.550206
265  2.111223   0.879875
265  2.518091   0.779441
265  3.231590   -0.281228
265  3.105034   0.897415
265  2.956387   1.513070
265  2.785257   1.336855
265  2.549011   -0.128142
265  2.375011   0.134436
265  0.620705   1.311774
265  -0.862742   1.064260
265  -2.123751   -0.202819
266  1.625705   1.188826
266  4.442938   1.526355
266  6.817623   0.358839
266  6.817624   0.358843
266  7.779031   2.168296
266  8.528332   2.399347
266  9.368816   1.335816
266  10.202923   -1.032307
266  10.198479   -1.005536
266  9.645697   0.807824
266  9.224658   1.034113
266  8.807233   0.113475
266  8.379725   -2.002043
266  6.122820   -0.024040
266  4.334752   0.232709
266  3.125968   -0.479557
266  3.125839   -0.479728
267  1.645153   0.829960
267  3.183182   0.677108
267  3.926965   0.154043
267  4.342750   1.317392
267  4.716571   1.793468
267  5.023423   1.716484
267  5.424307   1.004796
267  5.230691   2.037805
267  5.100831   2.353168
267  5.013767   2.311517
267  4.908525   1.955245
267  4.908508   1.955269
267  3.935737   2.559935
267  2.892073   2.432138
267  1.572120   1.288411
268  0.179488   0.082431
268  0.658162   0.057793
268  0.659122   0.057253
268  0.751371   0.240139
268  1.275046   0.731691
268  1.943504   0.661369
268  3.020855   -0.576573
268  2.977924   1.363977
268  2.923604   2.526510
268  2.871338   2.401147
268  2.812113   0.849558
268  2.667319   1.113467
268  1.273775   2.316040
268  0.235525   2.215624
268  -1.001926   0.908388
269  0.002415   0.001460
269  1.263595   0.107222
269  1.852720   -0.150170
269  2.585029   0.773743
269  3.148453   0.872334
269  3.754345   0.319960
269  4.104483   -0.379730
269  4.096173   -0.154519
269  4.035112   0.734467
269  3.987827   0.829949
269  3.925225   0.171343
269  3.841210   -1.766063
269  3.080171   -0.947731
269  2.247756   -0.823586
269  1.281178   -1.574622
269  1.122196   -1.845391
270  0.425279   0.276151
270  1.384215   0.331128
270  2.588552   -0.312808
270  2.602121   -0.271522
270  3.414965   1.022177
270  4.168483   1.128062
270  4.998189   0.040707
270  5.425638   -1.139729
270  5.326194   -0.468913
270  4.929637   0.930373
270  4.651129   1.017139
270  4.438878   0.400442
270  4.308590   -0.397251
270  3.121576   0.595976
270  2.275345   0.658492
270  1.381530   0.042662
270  1.381530   0.042662
271  0.202020   0.874136
271  0.478919   1.422714
271  0.759809   1.320282
271  1.088079   0.430508
271  0.483824   2.373261
271  -0.108397   3.245054
271  -0.552174   3.124806
271  -1.000576   2.221721
271  -1.604011   2.545560
271  -2.436908   2.463284
271  -3.590911   1.615987
272  1.229689   0.761910
272  2.227656   0.739657
272  2.788722   0.367000
272  2.942187   0.907608
272  3.216431   1.382108
272  3.441958   1.368065
272  3.682663   0.921618
272  3.501290   1.727849
272  3.123522   2.552627
272  2.699596   2.519316
272  2.102485   1.121814
272  0.814508   1.983906
272  -0.772808   1.945669
272  -2.568984   0.656883
273  0.232205   0.008291
273  0.232205   0.008291
273  1.084103   0.806303
273  1.748726   0.850677
273  2.407352   0.321659
273  2.409030   0.318850
273  2.459563   1.021042
273  2.568728   1.807533
273  2.650179   1.849359
273  2.745309   1.261683
273  2.855120   -0.151457
273  2.854026   -0.148785
273  2.238861   0.629978
273  1.674082   0.680937
273  0.935800   -0.120456
273  0.702164   -0.648751
273  0.368000   -0.454318
273  -1.531264   -0.375553
273  -2.275608   -0.746913
274  0.856179   0.327922
274  1.730846   0.163940
274  1.760876   0.141179
274  2.168769   1.046672
274  2.595409   1.427114
274  3.094869   1.209105
274  3.865465   -0.150763
274  3.715995   0.860216
274  3.576945   1.238005
274  3.428757   1.040927
274  3.240239   0.027305
274  2.800209   0.617033
274  1.837028   1.135554
274  1.202106   0.968242
274  0.546544   0.269825
275  0.618483   1.390236
275  1.130072   1.728562
275  1.721535   1.181357
275  2.543910   -0.884174
275  2.207362   0.405692
275  1.963709   0.680431
275  1.715517   0.288919
275  1.377516   -1.158572
275  0.317961   -0.062530
275  -0.799369   0.277516
275  -1.821122   -0.157505
275  -2.207631   -0.604255
276  0.827227   0.290146
276  1.756647   0.143832
276  1.899673   0.393607
276  2.040022   0.493696
276  2.349443   0.394657
276  3.012981   -0.503313
276  2.997562   0.307177
276  2.981623   0.649301
276  2.962826   0.468214
276  2.937355   -0.569263
276  2.403791   0.304478
276  1.628480   0.822935
276  0.947501   0.618548
276  0.270138   -0.241015
277  0.633893   0.099077
277  0.964594   -0.011722
277  1.990240   1.294161
277  2.920879   1.580123
277  3.755787   1.030187
277  4.211528   0.289776
277  4.211528   0.289776
277  4.244036   1.505485
277  4.262250   1.669878
277  4.275655   1.410540
277  4.291972   0.631902
277  3.698930   1.442152
277  3.377338   1.548190
277  3.053866   1.319558
277  2.645259   0.607218
277  1.702942   0.759784
277  1.038993   0.529352
278  0.087049   -0.001994
278  0.087050   -0.001992
278  1.225464   0.902927
278  2.287298   0.858249
278  3.559290   -0.259894
278  3.704347   1.192081
278  3.858596   1.944167
278  3.987182   1.910979
278  4.126358   1.160549
278  3.823449   1.894003
278  2.859857   3.030531
278  2.167205   2.987286
278  1.482278   2.093911
278  0.528104   2.595903
278  -1.381337   2.542728
278  -2.064807   2.145086
279  1.795371   1.116663
279  4.254332   1.118823
279  6.323186   -0.164302
279  6.609652   0.775478
279  7.315509   1.934117
279  7.820131   1.935287
279  8.416205   0.959617
279  8.673941   0.115280
279  8.443224   1.299510
279  8.025126   2.373276
279  7.610589   2.374780
279  7.077263   1.008950
279  6.757557   -0.629719
279  4.512590   0.987737
279  2.474826   0.989810
279  0.697157   -0.287347
280  0.388650   0.276512
280  2.635009   0.591542
280  4.041828   -0.014781
280  4.645004   0.986080
280  5.199434   1.167420
280  5.989554   0.373215
280  6.979939   -1.941727
280  6.979882   -1.941212
280  6.708347   -0.585093
280  6.440747   -0.321657
280  6.134911   -1.246931
280  5.779819   -3.745080
280  3.879555   -1.850719
280  2.240032   -1.528550
280  0.684673   -2.467818
280  0.493389   -2.736435
281  0.008711   0.001612
281  0.008747   0.001602
281  1.701013   1.989606
281  3.579437   2.627486
281  5.573037   1.639473
281  6.865909   -0.081039
281  7.172270   2.102496
281  7.395425   2.562255
281  7.585452   1.990885
281  7.757863   0.598872
281  6.664647   2.514681
281  5.920162   2.891818
281  5.273628   2.413833
281  4.516588   0.910972
281  4.516587   0.910974
281  3.172437   1.214157
281  1.441458   0.644349
282  0.368821   0.027532
282  0.369472   0.027267
282  1.103900   0.812249
282  1.745832   0.904498
282  2.463588   0.343628
282  2.600708   0.109625
282  2.606413   0.261533
282  2.671811   1.195125
282  2.735106   1.316610
282  2.802874   0.609332
282  2.862014   -0.738642
282  2.862014   -0.738642
282  2.154965   0.150172
282  1.639327   0.237322
282  1.086293   -0.270940
282  0.841057   -0.763153
282  0.837752   -0.761164
282  -0.181114   -0.678693
282  -0.590475   -0.858870
283  0.000000   0.000000
283  1.433081   1.098757
283  2.908361   1.100096
283  4.354075   -0.005722
283  4.599079   1.597500
283  4.912523   2.623645
283  5.082238   2.624303
283  5.191840   2.266342
283  5.263664   1.796907
283  5.105758   2.252120
283  4.730780   2.792934
283  4.509294   2.793312
283  4.167746   2.301877
283  4.014026   1.859258
283  3.235436   2.319371
283  1.720156   2.320431
283  0.380768   1.530786
284  0.009091   0.003218
284  0.204283   -0.020724
284  0.477146   0.412333
284  1.078812   0.819274
284  1.643468   0.686937
284  2.332259   -0.101793
284  2.371890   0.602748
284  2.409475   0.887498
284  2.455883   0.765665
284  2.538957   -0.299893
